timestamp,signal,setup,confidence,risk_reward,reason
2026-07-18 01:00:00,NO TRADE,BEARISH / RANGE,0.743064284324646,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-18 05:00:00,NO TRADE,BULLISH / RANGE,0.6615004539489746,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-18 09:00:00,NO TRADE,BEARISH / RANGE,0.5189504623413086,,Volatility model confidence is below 60%.
2026-07-18 13:00:00,NO TRADE,BEARISH / BULLISH,0.7053593993186951,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-18 17:00:00,BUY,BULLISH STRUCTURE,0.95,3.0,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-07-18 21:00:00,BUY,BULLISH STRUCTURE,0.95,3.0,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-07-19 01:00:00,NO TRADE,BULLISH SETUP,0.8808794617652893,,"BUY setup detected, but R:R is only 0.48. Required R:R is greater than 2.5."
2026-07-19 05:00:00,NO TRADE,BULLISH SETUP,0.8556040525436401,,"BUY setup detected, but R:R is only 1.16. Required R:R is greater than 2.5."
2026-07-19 09:00:00,NO TRADE,BEARISH / BULLISH,0.8113657832145691,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-19 13:00:00,NO TRADE,BEARISH / RANGE,0.7323506474494934,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-19 17:00:00,NO TRADE,BEARISH / RANGE,0.8201056122779846,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-19 21:00:00,NO TRADE,RANGE / BULLISH,0.804475724697113,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-20 01:00:00,NO TRADE,BULLISH / RANGE,0.6685776710510254,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-20 05:00:00,NO TRADE,BULLISH / RANGE,0.7703961730003357,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-20 09:00:00,NO TRADE,RANGE / RANGE,0.7917620539665222,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-20 13:00:00,NO TRADE,RANGE / BULLISH,0.6490665674209595,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-20 17:00:00,NO TRADE,BULLISH SETUP,0.6341546773910522,,"BUY setup detected, but R:R is only 0.05. Required R:R is greater than 2.5."
2026-07-20 21:00:00,NO TRADE,BULLISH SETUP,0.7581692934036255,,"BUY setup detected, but R:R is only 0.80. Required R:R is greater than 2.5."
2026-07-21 01:00:00,NO TRADE,RANGE / BULLISH,0.7432193756103516,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-21 05:00:00,BUY,BULLISH STRUCTURE,0.95,3.0,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-07-21 09:00:00,NO TRADE,BULLISH / BULLISH,0.5422322750091553,,Volatility model confidence is below 60%.
2026-07-21 13:00:00,NO TRADE,BULLISH / BULLISH,0.5897341370582581,,Volatility model confidence is below 60%.
2026-07-21 17:00:00,NO TRADE,BULLISH SETUP,0.6800794005393982,,"BUY setup detected, but R:R is only 2.02. Required R:R is greater than 2.5."
2026-07-21 22:00:00,NO TRADE,BEARISH / BULLISH,0.5065995454788208,,Volatility model confidence is below 60%.
2026-07-22 02:00:00,NO TRADE,BULLISH / BULLISH,0.5627089142799377,,Volatility model confidence is below 60%.
2026-07-22 06:00:00,NO TRADE,BEARISH / RANGE,0.5174291133880615,,Volatility model confidence is below 60%.
2026-07-22 10:00:00,NO TRADE,BEARISH / RANGE,0.6668355464935303,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-22 14:00:00,NO TRADE,BEARISH / RANGE,0.7140994668006897,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-22 18:00:00,NO TRADE,RANGE / RANGE,0.5092777609825134,,Volatility model confidence is below 60%.
2026-07-22 22:00:00,NO TRADE,BULLISH SETUP,0.6642046570777893,,"BUY setup detected, but R:R is only 0.85. Required R:R is greater than 2.5."
2026-07-23 02:00:00,NO TRADE,BULLISH / RANGE,0.6601436734199524,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-23 06:00:00,NO TRADE,RANGE / RANGE,0.6438885927200317,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-23 10:00:00,NO TRADE,BEARISH / RANGE,0.5573770999908447,,Volatility model confidence is below 60%.
2026-07-23 14:00:00,NO TRADE,BEARISH / RANGE,0.7961533665657043,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-23 18:00:00,NO TRADE,BEARISH / RANGE,0.7665500044822693,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-23 22:00:00,NO TRADE,RANGE / RANGE,0.7504215836524963,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-24 02:00:00,NO TRADE,RANGE / RANGE,0.7002993822097778,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-24 06:00:00,NO TRADE,BULLISH / RANGE,0.6192899346351624,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-24 10:00:00,NO TRADE,BULLISH / RANGE,0.6307884454727173,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-24 14:00:00,NO TRADE,RANGE / RANGE,0.7548112273216248,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-24 18:00:00,NO TRADE,BEARISH / RANGE,0.6009151339530945,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-24 22:00:00,NO TRADE,BEARISH SETUP,0.7110112905502319,,"SELL setup detected, but R:R is only 1.12. Required R:R is greater than 2.5."
2026-07-25 02:00:00,NO TRADE,RANGE / BEARISH,0.5383896827697754,,Volatility model confidence is below 60%.
2026-07-25 06:00:00,NO TRADE,RANGE / BEARISH,0.6046091914176941,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-25 10:00:00,NO TRADE,BEARISH SETUP,0.932341456413269,,"SELL setup detected, but R:R is only 1.70. Required R:R is greater than 2.5."
2026-07-25 14:00:00,NO TRADE,RANGE / RANGE,0.798653244972229,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-25 18:00:00,NO TRADE,BULLISH / RANGE,0.6899060606956482,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-25 22:00:00,NO TRADE,BULLISH / RANGE,0.7841757535934448,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-26 02:00:00,NO TRADE,RANGE / RANGE,0.5208752155303955,,Volatility model confidence is below 60%.
2026-07-26 06:00:00,NO TRADE,BULLISH / RANGE,0.6238613128662109,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-26 10:00:00,NO TRADE,RANGE / RANGE,0.7811142802238464,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-26 14:00:00,NO TRADE,RANGE / RANGE,0.7078361511230469,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-26 18:00:00,NO TRADE,BULLISH / RANGE,0.6813201904296875,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-26 22:00:00,NO TRADE,RANGE / RANGE,0.9129987359046936,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-27 02:00:00,NO TRADE,RANGE / RANGE,0.7816463708877563,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-27 06:00:00,NO TRADE,RANGE / RANGE,0.6935790181159973,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-27 10:00:00,NO TRADE,BULLISH SETUP,0.7577901482582092,,"BUY setup detected, but R:R is only 0.93. Required R:R is greater than 2.5."
2026-07-27 14:00:00,NO TRADE,BEARISH / BULLISH,0.6827210187911987,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-27 18:00:00,NO TRADE,RANGE / BULLISH,0.5868579149246216,,Volatility model confidence is below 60%.
2026-07-27 22:00:00,NO TRADE,RANGE / RANGE,0.7796251177787781,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-28 02:00:00,NO TRADE,RANGE / BEARISH,0.7141367793083191,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-28 06:00:00,NO TRADE,BEARISH SETUP,0.6246715784072876,,"SELL setup detected, but R:R is only 1.45. Required R:R is greater than 2.5."
2026-07-28 10:00:00,NO TRADE,RANGE / BEARISH,0.6620022654533386,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-28 14:00:00,NO TRADE,BULLISH / BEARISH,0.6618079543113708,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-28 18:00:00,NO TRADE,RANGE / BEARISH,0.7755147814750671,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-28 22:00:00,NO TRADE,BULLISH / RANGE,0.5077348351478577,,Volatility model confidence is below 60%.
2026-07-29 02:00:00,NO TRADE,BULLISH / BEARISH,0.5201696753501892,,Volatility model confidence is below 60%.
2026-07-29 06:00:00,NO TRADE,BEARISH / RANGE,0.6219069957733154,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-29 10:00:00,NO TRADE,RANGE / RANGE,0.5983834266662598,,Volatility model confidence is below 60%.
2026-07-29 14:00:00,NO TRADE,BULLISH / RANGE,0.5239363312721252,,Volatility model confidence is below 60%.
2026-07-29 18:00:00,NO TRADE,BEARISH / RANGE,0.6814028024673462,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-29 22:00:00,NO TRADE,BEARISH SETUP,0.6619462966918945,,"SELL setup detected, but R:R is only 0.45. Required R:R is greater than 2.5."
2026-07-30 02:00:00,NO TRADE,RANGE / RANGE,0.6675037145614624,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-30 06:00:00,NO TRADE,BULLISH / BEARISH,0.6426352858543396,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-30 10:00:00,NO TRADE,RANGE / RANGE,0.5884913802146912,,Volatility model confidence is below 60%.
2026-07-30 14:00:00,NO TRADE,BULLISH / RANGE,0.5077329277992249,,Volatility model confidence is below 60%.
2026-07-30 18:00:00,NO TRADE,BULLISH / RANGE,0.7554861307144165,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-30 22:00:00,NO TRADE,RANGE / RANGE,0.59431391954422,,Volatility model confidence is below 60%.
2026-07-31 02:00:00,NO TRADE,RANGE / RANGE,0.7544831037521362,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-31 06:00:00,NO TRADE,RANGE / RANGE,0.65230393409729,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-31 10:00:00,SELL,BEARISH STRUCTURE,0.95,3.0,Bearish structure + bearish trend + momentum confirmation + valid risk/reward.
2026-07-31 14:00:00,SELL,BEARISH STRUCTURE,0.95,3.0,Bearish structure + bearish trend + momentum confirmation + valid risk/reward.
2026-07-31 18:00:00,NO TRADE,BEARISH SETUP,0.7794029712677002,,"SELL setup detected, but R:R is only 0.84. Required R:R is greater than 2.5."
2026-07-31 22:00:00,NO TRADE,BEARISH SETUP,0.6144788861274719,,"SELL setup detected, but R:R is only 1.25. Required R:R is greater than 2.5."
2026-08-01 02:00:00,NO TRADE,RANGE / BEARISH,0.567596435546875,,Volatility model confidence is below 60%.
2026-08-01 06:00:00,NO TRADE,BULLISH / BEARISH,0.6827415227890015,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-01 10:00:00,NO TRADE,BULLISH / BEARISH,0.9323777556419373,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-01 14:00:00,HOLD,BEARISH STRUCTURE,0.9198563694953918,,"Bearish market structure and trend exist, but complete trade confirmation is missing."
2026-08-01 18:00:00,NO TRADE,BULLISH / BEARISH,0.9484668374061584,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-01 22:00:00,NO TRADE,RANGE / BEARISH,0.7747743129730225,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-02 02:00:00,NO TRADE,RANGE / RANGE,0.8424856066703796,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-02 06:00:00,NO TRADE,RANGE / RANGE,0.5289511680603027,,Volatility model confidence is below 60%.
2026-08-02 10:00:00,NO TRADE,RANGE / RANGE,0.5586886405944824,,Volatility model confidence is below 60%.
2026-08-02 14:00:00,NO TRADE,BEARISH / BEARISH,0.5776593089103699,,Volatility model confidence is below 60%.
2026-08-02 18:00:00,NO TRADE,RANGE / RANGE,0.6469653248786926,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-02 22:00:00,NO TRADE,BULLISH / RANGE,0.59528648853302,,Volatility model confidence is below 60%.
2026-08-03 02:00:00,NO TRADE,BULLISH / RANGE,0.6537538170814514,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-03 06:00:00,NO TRADE,BULLISH / BEARISH,0.7840483784675598,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-03 10:00:00,NO TRADE,RANGE / BEARISH,0.8118226528167725,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-03 14:00:00,NO TRADE,RANGE / RANGE,0.8995015025138855,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-03 18:00:00,NO TRADE,BULLISH / RANGE,0.5610067844390869,,Volatility model confidence is below 60%.
2026-08-03 22:00:00,NO TRADE,BULLISH / RANGE,0.5623561143875122,,Volatility model confidence is below 60%.
2026-08-04 02:00:00,NO TRADE,RANGE / RANGE,0.5869958996772766,,Volatility model confidence is below 60%.
2026-08-04 06:00:00,NO TRADE,BULLISH / RANGE,0.6389718055725098,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-04 10:00:00,NO TRADE,RANGE / RANGE,0.9266791343688965,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-04 14:00:00,NO TRADE,RANGE / RANGE,0.5886439085006714,,Volatility model confidence is below 60%.
2026-08-04 18:00:00,NO TRADE,RANGE / RANGE,0.5220745205879211,,Volatility model confidence is below 60%.
2026-08-04 22:00:00,NO TRADE,BULLISH / RANGE,0.6952689290046692,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-05 02:00:00,NO TRADE,BULLISH / BULLISH,0.5489713549613953,,Volatility model confidence is below 60%.
2026-08-05 06:00:00,NO TRADE,RANGE / BULLISH,0.5911827087402344,,Volatility model confidence is below 60%.
2026-08-05 10:00:00,NO TRADE,BEARISH / BULLISH,0.8310681581497192,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-05 14:00:00,NO TRADE,BULLISH SETUP,0.6363497376441956,,"BUY setup detected, but R:R is only 0.23. Required R:R is greater than 2.5."
2026-08-05 18:00:00,NO TRADE,RANGE / BULLISH,0.632726788520813,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-05 22:00:00,NO TRADE,RANGE / BULLISH,0.5411506295204163,,Volatility model confidence is below 60%.
2026-08-06 02:00:00,NO TRADE,RANGE / BULLISH,0.6730844974517822,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-06 06:00:00,NO TRADE,BULLISH SETUP,0.776561975479126,,"BUY setup detected, but R:R is only 0.39. Required R:R is greater than 2.5."
2026-08-06 10:00:00,NO TRADE,BULLISH / BULLISH,0.5161042809486389,,Volatility model confidence is below 60%.
2026-08-06 14:00:00,NO TRADE,BULLISH / RANGE,0.6821607947349548,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-06 18:00:00,NO TRADE,BEARISH / RANGE,0.5390855073928833,,Volatility model confidence is below 60%.
2026-08-06 22:00:00,NO TRADE,RANGE / RANGE,0.5458205938339233,,Volatility model confidence is below 60%.
2026-08-07 02:00:00,NO TRADE,BEARISH / RANGE,0.5925846099853516,,Volatility model confidence is below 60%.
2026-08-07 06:00:00,NO TRADE,RANGE / RANGE,0.7092843651771545,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-07 10:00:00,NO TRADE,RANGE / BULLISH,0.7472255229949951,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-07 14:00:00,NO TRADE,BULLISH SETUP,0.7123995423316956,,"BUY setup detected, but R:R is only 0.62. Required R:R is greater than 2.5."
2026-08-07 18:00:00,NO TRADE,BULLISH SETUP,0.6777487397193909,,"BUY setup detected, but R:R is only 1.92. Required R:R is greater than 2.5."
2026-08-07 22:00:00,NO TRADE,RANGE / BULLISH,0.5018405318260193,,Volatility model confidence is below 60%.
2026-08-08 02:00:00,NO TRADE,BEARISH / BULLISH,0.5339731574058533,,Volatility model confidence is below 60%.
2026-08-08 06:00:00,NO TRADE,BULLISH SETUP,0.6710679531097412,,"BUY setup detected, but R:R is only 0.38. Required R:R is greater than 2.5."
2026-08-08 10:00:00,HOLD,BULLISH STRUCTURE,0.7339258193969727,,"Bullish market structure and trend exist, but complete trade confirmation is missing."
2026-08-08 14:00:00,NO TRADE,RANGE / BULLISH,0.627139687538147,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-08 18:00:00,NO TRADE,BULLISH / BULLISH,0.5066879391670227,,Volatility model confidence is below 60%.
2026-08-08 22:00:00,NO TRADE,BEARISH / RANGE,0.6769211888313293,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-09 02:00:00,NO TRADE,BEARISH / RANGE,0.7744491696357727,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-09 06:00:00,NO TRADE,BEARISH / RANGE,0.915583610534668,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-09 10:00:00,NO TRADE,BULLISH / RANGE,0.8820470571517944,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-09 14:00:00,BUY,BULLISH STRUCTURE,0.95,3.000000000000021,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-08-09 18:00:00,NO TRADE,RANGE / BULLISH,0.7164516448974609,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-09 22:00:00,NO TRADE,BEARISH / BULLISH,0.9054250121116638,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-10 02:00:00,NO TRADE,RANGE / BULLISH,0.8115938305854797,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-10 06:00:00,NO TRADE,BEARISH / BULLISH,0.7528656125068665,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-10 10:00:00,NO TRADE,BEARISH / RANGE,0.5385890007019043,,Volatility model confidence is below 60%.
2026-08-10 14:00:00,NO TRADE,RANGE / RANGE,0.7737534046173096,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-10 18:00:00,NO TRADE,BEARISH / RANGE,0.7371827960014343,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-10 22:00:00,NO TRADE,BEARISH / RANGE,0.601428210735321,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-11 02:00:00,NO TRADE,RANGE / RANGE,0.658831000328064,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-11 06:00:00,NO TRADE,RANGE / RANGE,0.6097400784492493,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-11 10:00:00,NO TRADE,BEARISH / RANGE,0.8863993287086487,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-11 14:00:00,NO TRADE,RANGE / RANGE,0.520423173904419,,Volatility model confidence is below 60%.
2026-08-11 18:00:00,NO TRADE,RANGE / BEARISH,0.8117920160293579,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-11 22:00:00,NO TRADE,RANGE / BEARISH,0.5711356401443481,,Volatility model confidence is below 60%.
2026-08-12 02:00:00,NO TRADE,RANGE / BEARISH,0.6439083218574524,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-12 06:00:00,NO TRADE,RANGE / RANGE,0.6961103081703186,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-12 10:00:00,NO TRADE,BEARISH / RANGE,0.5194488763809204,,Volatility model confidence is below 60%.
2026-08-12 14:00:00,NO TRADE,BULLISH / BEARISH,0.6651541590690613,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-12 18:00:00,NO TRADE,BEARISH / BEARISH,0.5034698843955994,,Volatility model confidence is below 60%.
2026-08-12 22:00:00,NO TRADE,BEARISH / BEARISH,0.5691812038421631,,Volatility model confidence is below 60%.
2026-08-13 02:00:00,NO TRADE,BULLISH / BEARISH,0.5627613067626953,,Volatility model confidence is below 60%.
2026-08-13 06:00:00,NO TRADE,BULLISH / RANGE,0.5033749938011169,,Volatility model confidence is below 60%.
2026-08-13 10:00:00,NO TRADE,RANGE / RANGE,0.5031423568725586,,Volatility model confidence is below 60%.
2026-08-13 14:00:00,NO TRADE,BEARISH / RANGE,0.7459463477134705,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-13 18:00:00,NO TRADE,RANGE / BEARISH,0.6498276591300964,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-13 22:00:00,NO TRADE,BEARISH / BEARISH,0.5246395468711853,,Volatility model confidence is below 60%.
2026-08-14 02:00:00,NO TRADE,BULLISH / RANGE,0.5973729491233826,,Volatility model confidence is below 60%.
2026-08-14 06:00:00,NO TRADE,BEARISH / BEARISH,0.511808454990387,,Volatility model confidence is below 60%.
2026-08-14 10:00:00,NO TRADE,BEARISH SETUP,0.61078280210495,,"SELL setup detected, but R:R is only 0.14. Required R:R is greater than 2.5."
2026-08-14 14:00:00,NO TRADE,RANGE / BEARISH,0.8382207155227661,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-14 18:00:00,NO TRADE,BEARISH SETUP,0.7053140997886658,,"SELL setup detected, but R:R is only 1.35. Required R:R is greater than 2.5."
2026-08-14 22:00:00,NO TRADE,RANGE / BEARISH,0.5013178586959839,,Volatility model confidence is below 60%.
2026-08-15 02:00:00,NO TRADE,RANGE / RANGE,0.6240144968032837,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-15 06:00:00,NO TRADE,RANGE / RANGE,0.521553635597229,,Volatility model confidence is below 60%.
2026-08-15 10:00:00,NO TRADE,RANGE / BEARISH,0.9370636940002441,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-15 14:00:00,NO TRADE,RANGE / RANGE,0.8340890407562256,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-15 18:00:00,NO TRADE,BULLISH / RANGE,0.7656512260437012,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-15 22:00:00,NO TRADE,BULLISH / RANGE,0.5640313625335693,,Volatility model confidence is below 60%.
2026-08-16 02:00:00,NO TRADE,BULLISH / RANGE,0.6012362241744995,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-16 06:00:00,NO TRADE,RANGE / BEARISH,0.6303400993347168,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-16 10:00:00,NO TRADE,RANGE / BEARISH,0.5969287157058716,,Volatility model confidence is below 60%.
2026-08-16 14:00:00,NO TRADE,BEARISH / RANGE,0.5378026366233826,,Volatility model confidence is below 60%.
2026-08-16 18:00:00,NO TRADE,RANGE / RANGE,0.6083000302314758,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-16 22:00:00,SELL,BEARISH STRUCTURE,0.95,3.0,Bearish structure + bearish trend + momentum confirmation + valid risk/reward.
2026-08-17 02:00:00,NO TRADE,RANGE / RANGE,0.902006983757019,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-17 06:00:00,NO TRADE,RANGE / RANGE,0.8624643087387085,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-17 10:00:00,NO TRADE,BULLISH / RANGE,0.7104676961898804,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-17 14:00:00,NO TRADE,BULLISH / RANGE,0.7774151563644409,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-17 18:00:00,NO TRADE,BULLISH / RANGE,0.7013812065124512,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-17 22:00:00,NO TRADE,BULLISH / RANGE,0.6204058527946472,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-18 02:00:00,NO TRADE,BULLISH / RANGE,0.5031118392944336,,Volatility model confidence is below 60%.
2026-08-18 06:00:00,NO TRADE,RANGE / BULLISH,0.5310505032539368,,Volatility model confidence is below 60%.
2026-08-18 10:00:00,NO TRADE,RANGE / BULLISH,0.7037274241447449,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-18 14:00:00,NO TRADE,RANGE / BULLISH,0.6346028447151184,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-18 18:00:00,NO TRADE,BEARISH / BULLISH,0.7096128463745117,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-18 22:00:00,NO TRADE,RANGE / BULLISH,0.6622914671897888,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-19 02:00:00,NO TRADE,BEARISH / RANGE,0.6458191871643066,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-19 06:00:00,NO TRADE,BEARISH / RANGE,0.6688042879104614,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-19 10:00:00,NO TRADE,BULLISH / BULLISH,0.5244705677032471,,Volatility model confidence is below 60%.
2026-08-19 14:00:00,BUY,BULLISH STRUCTURE,0.95,3.0,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-08-19 18:00:00,NO TRADE,BULLISH SETUP,0.7950253486633301,,"BUY setup detected, but R:R is only 0.27. Required R:R is greater than 2.5."
2026-08-19 22:00:00,NO TRADE,BULLISH SETUP,0.7930235862731934,,"BUY setup detected, but R:R is only 0.17. Required R:R is greater than 2.5."
2026-08-20 02:00:00,NO TRADE,BULLISH SETUP,0.7722802758216858,,"BUY setup detected, but R:R is only 0.68. Required R:R is greater than 2.5."
2026-08-20 06:00:00,NO TRADE,BEARISH / BULLISH,0.585105299949646,,Volatility model confidence is below 60%.
2026-08-20 10:00:00,NO TRADE,RANGE / BULLISH,0.7717828750610352,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-20 14:00:00,NO TRADE,BULLISH / BULLISH,0.5580970048904419,,Volatility model confidence is below 60%.
2026-08-20 18:00:00,NO TRADE,RANGE / BULLISH,0.575641930103302,,Volatility model confidence is below 60%.
2026-08-20 22:00:00,NO TRADE,BULLISH / BULLISH,0.5060660243034363,,Volatility model confidence is below 60%.
2026-08-21 02:00:00,BUY,BULLISH STRUCTURE,0.95,3.0,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-08-21 06:00:00,NO TRADE,BULLISH SETUP,0.6843385100364685,,"BUY setup detected, but R:R is only 0.10. Required R:R is greater than 2.5."
